library	input_set	Term	Adjusted.P.value	P.value	Odds.Ratio	Combined.Score	Genes
Reactome_2022	CAP_up	Norepinephrine Neurotransmitter Release Cycle R-HSA-181430	0.841068769929703	0.739113371817448	0.768969219756621	0.232462438195511	SLC22A1;PPFIA1
Reactome_2022	CAP_up	PI-3K cascade:FGFR3 R-HSA-5654710	0.841068769929703	0.739113371817448	0.768969219756621	0.232462438195511	GRB2;FGF13
Reactome_2022	CAP_up	Serotonin Neurotransmitter Release Cycle R-HSA-181429	0.841068769929703	0.739113371817448	0.768969219756621	0.232462438195511	PPFIA1;SYN2
Reactome_2022	CAP_up	NEP/NS2 Interacts With Cellular Export Machinery R-HSA-168333	0.841068769929703	0.740658314586302	0.793650060079489	0.238266346397541	NUP214;SEC13;NUP50;NUP58
Reactome_2022	CAP_up	Rev-mediated Nuclear Export Of HIV RNA R-HSA-165054	0.841068769929703	0.740658314586302	0.793650060079489	0.238266346397541	NUP214;SEC13;NUP50;NUP58
Reactome_2022	CAP_up	Transport Of SLBP Independent Mature mRNA R-HSA-159227	0.841068769929703	0.740658314586302	0.793650060079489	0.238266346397541	NUP214;SEC13;NUP50;NUP58
Reactome_2022	CAP_up	Vpr-mediated Nuclear Import Of PICs R-HSA-180910	0.841068769929703	0.740658314586302	0.793650060079489	0.238266346397541	NUP214;SEC13;NUP50;NUP58
Reactome_2022	CAP_up	Activated NTRK2 Signals Thru FRS2 And FRS3 R-HSA-9028731	0.841068769929703	0.742208061292381	0.769051878354204	0.229274105781398	GRB2
Reactome_2022	CAP_up	Adenylate Cyclase Activating Pathway R-HSA-170660	0.841068769929703	0.742208061292381	0.769051878354204	0.229274105781398	ADCY4
Reactome_2022	CAP_up	Atorvastatin ADME R-HSA-9754706	0.841068769929703	0.742208061292381	0.769051878354204	0.229274105781398	ABCC2
Reactome_2022	CAP_up	Chylomicron Assembly R-HSA-8963888	0.841068769929703	0.742208061292381	0.769051878354204	0.229274105781398	P4HB
Reactome_2022	CAP_up	Displacement Of DNA Glycosylase By APEX1 R-HSA-110357	0.841068769929703	0.742208061292381	0.769051878354204	0.229274105781398	MBD4
Reactome_2022	CAP_up	Multifunctional Anion Exchangers R-HSA-427601	0.841068769929703	0.742208061292381	0.769051878354204	0.229274105781398	SLC26A6
Reactome_2022	CAP_up	POU5F1 (OCT4), SOX2, NANOG Repress Genes Related To Differentiation R-HSA-2892245	0.841068769929703	0.742208061292381	0.769051878354204	0.229274105781398	HHEX
Reactome_2022	CAP_up	Prostanoid Ligand Receptors R-HSA-391908	0.841068769929703	0.742208061292381	0.769051878354204	0.229274105781398	PTGFR
Reactome_2022	CAP_up	Sperm Motility And Taxes R-HSA-1300642	0.841068769929703	0.742208061292381	0.769051878354204	0.229274105781398	CATSPER1
Reactome_2022	CAP_up	Synthesis Of (16-20)-Hydroxyeicosatetraenoic Acids (HETE) R-HSA-2142816	0.841068769929703	0.742208061292381	0.769051878354204	0.229274105781398	CYP1B1
Reactome_2022	CAP_up	Transport Of Gamma-Carboxylated Protein Precursors From Endoplasmic Reticulum To Golgi Apparatus R-HSA-159763	0.841068769929703	0.742208061292381	0.769051878354204	0.229274105781398	GAS6
Reactome_2022	CAP_up	Transport Of Nucleotide Sugars R-HSA-727802	0.841068769929703	0.742208061292381	0.769051878354204	0.229274105781398	SLC35A2
Reactome_2022	CAP_up	Gap Junction Trafficking And Regulation R-HSA-157858	0.848001793611149	0.748832132783115	0.768886501969208	0.222393071961012	CLTC;CLTCL1;DNM2
Reactome_2022	CAP_up	Formation Of TC-NER Pre-Incision Complex R-HSA-6781823	0.851963124775876	0.752838536869375	0.802150537634408	0.227734147827753	CDK7;POLR2A;POLR2C;UBC;EP300;POLR2J
Reactome_2022	CAP_up	Transport Of SLBP Dependant Mature mRNA R-HSA-159230	0.860457606979137	0.760858098772721	0.768803724928366	0.210120520047073	NUP214;SEC13;NUP50;NUP58
Reactome_2022	CAP_up	Defective C1GALT1C1 Causes TNPS R-HSA-5083632	0.863134808248738	0.766315390617018	0.72369362920544	0.192619350687039	C1GALT1C1;MUC1
Reactome_2022	CAP_up	FRS-mediated FGFR3 Signaling R-HSA-5654706	0.863134808248738	0.766315390617018	0.72369362920544	0.192619350687039	GRB2;FGF13
Reactome_2022	CAP_up	GABA Synthesis, Release, Reuptake And Degradation R-HSA-888590	0.863134808248738	0.766315390617018	0.72369362920544	0.192619350687039	DNAJC5;SLC6A12
Reactome_2022	CAP_up	RAS Processing R-HSA-9648002	0.863134808248738	0.766315390617018	0.72369362920544	0.192619350687039	LYPLA1;GOLGA7
Reactome_2022	CAP_up	SHC-mediated cascade:FGFR4 R-HSA-5654719	0.863134808248738	0.766315390617018	0.72369362920544	0.192619350687039	GRB2;FGF13
Reactome_2022	CAP_up	Synthesis, Secretion, And Deacylation Of Ghrelin R-HSA-422085	0.863134808248738	0.766315390617018	0.72369362920544	0.192619350687039	SPCS3;GHRL
Reactome_2022	CAP_up	Digestion And Absorption R-HSA-8963743	0.866115189584473	0.771064342102313	0.738088077336197	0.191890689258867	MGAM;CEL;SLC2A5
Reactome_2022	CAP_up	Metabolism Of Porphyrins R-HSA-189445	0.866115189584473	0.771064342102313	0.738088077336197	0.191890689258867	ALAS2;ALAS1;ABCC2
Reactome_2022	CAP_up	Metabolism Of RNA R-HSA-8953854	0.866115189584473	0.771945592074805	0.922132519312902	0.238685895260847	TUT7;YWHAB;EIF4A3;SPPL2A;ZBTB8OS;PPP2R2A;CWC25;ADAR;CASC3;SMG7;USP39;SMG8;SMG5;GLE1;LSM10;PSMD9;PSMD6;ZFP36;PSMD4;PSMD2;SNRNP35;TNPO1;NUP214;UPF2;UPF1;PRMT5;SEC13;BUD31;PRKCD;TFIP11;CSNK1D;THOC5;CRNKL1;YWHAZ;PATL1;PSMA4;XRN1;SYF2;PSME3;DNAJC5;NUP50;MAPKAPK2;XRN2;CD2BP2;SRSF4;ETF1;HNRNPH2;SLU7;DCP2;NUP58;SRSF9;RBM22;TSEN34;PSMD12;ANP32A;PSMD13;POLDIP3;SF3B6;WBP4;U2AF1;ZFP36L1;PPP2CA;EXOSC4;POLR2A;PSMB3;ERI1;POLR2C;PCBP1;UBC;ZMAT5;IGF2BP3;POLR2J;SMNDC1;WTAP;TNFSF13;MAPK14;PSMB8;PSMB9;CDK7;HNRNPK;PSMC1;CNOT3;HNRNPC;CNOT8;NOP10;HSPA1A;APOBEC3B
Reactome_2022	CAP_up	AKT Phosphorylates Targets In Nucleus R-HSA-198693	0.866115189584473	0.778263410211347	0.683561916120055	0.171362299829773	FOXO4
Reactome_2022	CAP_up	Bicarbonate Transporters R-HSA-425381	0.866115189584473	0.778263410211347	0.683561916120055	0.171362299829773	SLC4A1
Reactome_2022	CAP_up	Crosslinking Of Collagen Fibrils R-HSA-2243919	0.866115189584473	0.778263410211347	0.683561916120055	0.171362299829773	LOXL3
Reactome_2022	CAP_up	FGFR2b Ligand Binding And Activation R-HSA-190377	0.866115189584473	0.778263410211347	0.683561916120055	0.171362299829773	FGF13
Reactome_2022	CAP_up	Glycoprotein Hormones R-HSA-209822	0.866115189584473	0.778263410211347	0.683561916120055	0.171362299829773	INHBB
Reactome_2022	CAP_up	Interaction With Cumulus Cells And Zona Pellucida R-HSA-2534343	0.866115189584473	0.778263410211347	0.683561916120055	0.171362299829773	B4GALT1
Reactome_2022	CAP_up	Negative Regulation Of Activity Of TFAP2 (AP-2) Family Transcription Factors R-HSA-8866904	0.866115189584473	0.778263410211347	0.683561916120055	0.171362299829773	SUMO1
Reactome_2022	CAP_up	Neurotransmitter Clearance R-HSA-112311	0.866115189584473	0.778263410211347	0.683561916120055	0.171362299829773	SLC22A1
Reactome_2022	CAP_up	Purine Ribonucleoside Monophosphate Biosynthesis R-HSA-73817	0.866115189584473	0.778263410211347	0.683561916120055	0.171362299829773	COASY
Reactome_2022	CAP_up	RUNX1 And FOXP3 Control Development Of Regulatory T Lymphocytes (Tregs) R-HSA-8877330	0.866115189584473	0.778263410211347	0.683561916120055	0.171362299829773	CR1
Reactome_2022	CAP_up	Reactions Specific To Complex N-glycan Synthesis Pathway R-HSA-975578	0.866115189584473	0.778263410211347	0.683561916120055	0.171362299829773	MAN2A2
Reactome_2022	CAP_up	SLBP Independent Processing Of Histone Pre-mRNAs R-HSA-111367	0.866115189584473	0.778263410211347	0.683561916120055	0.171362299829773	LSM10
Reactome_2022	CAP_up	Signaling By FGFR4 In Disease R-HSA-5655291	0.866115189584473	0.778263410211347	0.683561916120055	0.171362299829773	GRB2
Reactome_2022	CAP_up	Uptake Of Dietary Cobalamins Into Enterocytes R-HSA-9758881	0.866115189584473	0.778263410211347	0.683561916120055	0.171362299829773	TCN1
Reactome_2022	CAP_up	Zinc Influx Into Cells By SLC39 Gene Family R-HSA-442380	0.866115189584473	0.778263410211347	0.683561916120055	0.171362299829773	SLC39A8
Reactome_2022	CAP_up	Biological Oxidations R-HSA-211859	0.867366859057387	0.77990564236246	0.868537037772344	0.215902967442403	ACSS2;MGST1;MGST2;OPLAH;CYP19A1;PAPSS1;CYB5R3;RXRA;UGP2;CYP1B1;GGT1;NCOA1;AOC3;AOC1;AOC2;GSTO2;GSTO1;CYP4F3;CYP51A1;CYP4F12;TPST2;SULT1B1;TPST1;TBXAS1;AURKAIP1;GCLM;CES1
Reactome_2022	CAP_up	Potassium Channels R-HSA-1296071	0.868503525072049	0.781445892487261	0.81963601532567	0.202129918892201	KCNH3;GNG10;KCNK7;KCND1;GNG5;GNB2;GNB1;KCNMA1;GNB4;KCNJ15;KCNN3;KCNJ2
Reactome_2022	CAP_up	Pyruvate Metabolism And Citric Acid (TCA) Cycle R-HSA-71406	0.871626024344868	0.784775459866591	0.768637992831541	0.186285290343628	LDHA;RXRA;OGDH;SLC16A3;SDHB;LDLR
Reactome_2022	CAP_up	Defective B3GALT6 Causes EDSP2 And SEMDJL1 R-HSA-4420332	0.874057712124615	0.791013573061954	0.683448659826612	0.160227807688031	VCAN;SDC1
Reactome_2022	CAP_up	Defective B3GAT3 Causes JDSSDHD R-HSA-3560801	0.874057712124615	0.791013573061954	0.683448659826612	0.160227807688031	VCAN;SDC1
Reactome_2022	CAP_up	Defective B4GALT7 Causes EDS, Progeroid Type R-HSA-3560783	0.874057712124615	0.791013573061954	0.683448659826612	0.160227807688031	VCAN;SDC1
Reactome_2022	CAP_up	PI-3K cascade:FGFR4 R-HSA-5654720	0.874057712124615	0.791013573061954	0.683448659826612	0.160227807688031	GRB2;FGF13
Reactome_2022	CAP_up	Receptor-type Tyrosine-Protein Phosphatases R-HSA-388844	0.874057712124615	0.791013573061954	0.683448659826612	0.160227807688031	PPFIA1;IL1RAP
Reactome_2022	CAP_up	Regulation Of FZD By Ubiquitination R-HSA-4641263	0.874057712124615	0.791013573061954	0.683448659826612	0.160227807688031	USP8;UBC
Reactome_2022	CAP_up	SHC-mediated cascade:FGFR1 R-HSA-5654688	0.874057712124615	0.791013573061954	0.683448659826612	0.160227807688031	GRB2;FGF13
Reactome_2022	CAP_up	EGR2 And SOX10-mediated Initiation Of Schwann Cell Myelination R-HSA-9619665	0.874057712124615	0.791658476733393	0.709658762290341	0.165794167726918	CYP51A1;HMGCR;LAMC1
Reactome_2022	CAP_up	Interaction Between L1 And Ankyrins R-HSA-445095	0.874057712124615	0.791658476733393	0.709658762290341	0.165794167726918	SPTA1;SCN9A;SCN5A
Reactome_2022	CAP_up	Interactions Of Vpr With Host Cellular Proteins R-HSA-176033	0.879987574814163	0.797554371206869	0.72349570200573	0.163658540315926	NUP214;SEC13;NUP50;NUP58
Reactome_2022	CAP_up	Activation Of Phototransduction Cascade R-HSA-2485179	0.885206701520889	0.809277494054868	0.615169946332737	0.130178211313912	GNB1
Reactome_2022	CAP_up	Androgen Biosynthesis R-HSA-193048	0.885206701520889	0.809277494054868	0.615169946332737	0.130178211313912	HSD17B12
Reactome_2022	CAP_up	CLEC7A (Dectin-1) Induces NFAT Activation R-HSA-5607763	0.885206701520889	0.809277494054868	0.615169946332737	0.130178211313912	PPP3R1
Reactome_2022	CAP_up	Digestion Of Dietary Carbohydrate R-HSA-189085	0.885206701520889	0.809277494054868	0.615169946332737	0.130178211313912	MGAM
Reactome_2022	CAP_up	Ethanol Oxidation R-HSA-71384	0.885206701520889	0.809277494054868	0.615169946332737	0.130178211313912	ACSS2
Reactome_2022	CAP_up	Highly Calcium Permeable Postsynaptic Nicotinic Acetylcholine Receptors R-HSA-629594	0.885206701520889	0.809277494054868	0.615169946332737	0.130178211313912	CHRFAM7A
Reactome_2022	CAP_up	Regulation Of BACH1 Activity R-HSA-9708530	0.885206701520889	0.809277494054868	0.615169946332737	0.130178211313912	UBC
Reactome_2022	CAP_up	Regulation Of Signaling By NODAL R-HSA-1433617	0.885206701520889	0.809277494054868	0.615169946332737	0.130178211313912	ACVR1B
Reactome_2022	CAP_up	SLBP Dependent Processing Of Replication-Dependent Histone Pre-mRNAs R-HSA-77588	0.885206701520889	0.809277494054868	0.615169946332737	0.130178211313912	LSM10
Reactome_2022	CAP_up	Signaling By Activated Point Mutants Of FGFR1 R-HSA-1839122	0.885206701520889	0.809277494054868	0.615169946332737	0.130178211313912	FGF13
Reactome_2022	CAP_up	WNT5A-dependent Internalization Of FZD2, FZD5 And ROR2 R-HSA-5140745	0.885206701520889	0.809277494054868	0.615169946332737	0.130178211313912	CLTC
Reactome_2022	CAP_up	Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids R-HSA-77286	0.885206701520889	0.809277494054868	0.615169946332737	0.130178211313912	HADHB
Reactome_2022	CAP_up	HS-GAG Biosynthesis R-HSA-2022928	0.885206701520889	0.81068460757869	0.683335322433066	0.143415816527069	EXT1;NDST1;SDC1
Reactome_2022	CAP_up	Cellular Hexose Transport R-HSA-189200	0.885206701520889	0.813376086123012	0.647440003013977	0.133736298502266	SLC2A14;SLC2A3
Reactome_2022	CAP_up	Defects In Vitamin And Cofactor Metabolism R-HSA-3296482	0.885206701520889	0.813376086123012	0.647440003013977	0.133736298502266	TCN2;MMADHC
Reactome_2022	CAP_up	FRS-mediated FGFR4 Signaling R-HSA-5654712	0.885206701520889	0.813376086123012	0.647440003013977	0.133736298502266	GRB2;FGF13
Reactome_2022	CAP_up	Mitochondrial tRNA Aminoacylation R-HSA-379726	0.885206701520889	0.813376086123012	0.647440003013977	0.133736298502266	GARS1;CARS2
Reactome_2022	CAP_up	Nitric Oxide Stimulates Guanylate Cyclase R-HSA-392154	0.885206701520889	0.813376086123012	0.647440003013977	0.133736298502266	PDE1B;KCNMA1
Reactome_2022	CAP_up	PD-1 Signaling R-HSA-389948	0.885206701520889	0.813376086123012	0.647440003013977	0.133736298502266	CSK;PTPN6
Reactome_2022	CAP_up	PI-3K cascade:FGFR1 R-HSA-5654689	0.885206701520889	0.813376086123012	0.647440003013977	0.133736298502266	GRB2;FGF13
Reactome_2022	CAP_up	Signaling By FGFR3 In Disease R-HSA-5655332	0.885206701520889	0.813376086123012	0.647440003013977	0.133736298502266	GRB2;FGF13
Reactome_2022	CAP_up	Synthesis Of PA R-HSA-1483166	0.885444454999772	0.814122855104205	0.702783462955382	0.144523200151979	GPD2;GPAT3;AGPAT1;AGPAT2
Reactome_2022	CAP_up	Neurexins And Neuroligins R-HSA-6794361	0.897903163345756	0.826649511361874	0.723297491039426	0.137697384531329	SIPA1L1;DBNL;HOMER3;LIN7A;PDLIM5;DLGAP4
Reactome_2022	CAP_up	tRNA Processing In Nucleus R-HSA-6784531	0.897903163345756	0.826649511361874	0.723297491039426	0.137697384531329	NUP214;TSEN34;SEC13;NUP50;ZBTB8OS;NUP58
Reactome_2022	CAP_up	Glyoxylate Metabolism And Glycine Degradation R-HSA-389661	0.898443049612908	0.828218682369894	0.658892128279883	0.124186703712795	ALDH4A1;OGDH;DHTKD1
Reactome_2022	CAP_up	Pyruvate Metabolism R-HSA-70268	0.898443049612908	0.828218682369894	0.658892128279883	0.124186703712795	LDHA;RXRA;SLC16A3
Reactome_2022	CAP_up	Formation Of Cornified Envelope R-HSA-6809371	0.899268627535356	0.82986125701246	0.745098039215686	0.138958364526085	CSTA;ST14;CAPNS1;LIPN;KAZN;FURIN;CAPN1;PI3
Reactome_2022	CAP_up	Phase II - Conjugation Of Compounds R-HSA-156580	0.899268627535356	0.832932652533955	0.776270417422867	0.141904164739084	TPST2;TPST1;SULT1B1;UGP2;GSTO2;GSTO1;MGST1;MGST2;GGT1;GCLM;OPLAH;PAPSS1
Reactome_2022	CAP_up	FRS-mediated FGFR1 Signaling R-HSA-5654693	0.899268627535356	0.83357302631487	0.615032211882605	0.111956753099858	GRB2;FGF13
Reactome_2022	CAP_up	RA Biosynthesis Pathway R-HSA-5365859	0.899268627535356	0.83357302631487	0.615032211882605	0.111956753099858	DHRS9;ALDH1A2
Reactome_2022	CAP_up	SHC-mediated cascade:FGFR2 R-HSA-5654699	0.899268627535356	0.83357302631487	0.615032211882605	0.111956753099858	GRB2;FGF13
Reactome_2022	CAP_up	FGFR1c Ligand Binding And Activation R-HSA-190373	0.899268627535356	0.835954965214848	0.559212880143112	0.100200063998444	FGF13
Reactome_2022	CAP_up	FGFR3 Mutant Receptor Activation R-HSA-2033514	0.899268627535356	0.835954965214848	0.559212880143112	0.100200063998444	FGF13
Reactome_2022	CAP_up	Miscellaneous Substrates R-HSA-211958	0.899268627535356	0.835954965214848	0.559212880143112	0.100200063998444	CYP4F3
Reactome_2022	CAP_up	Passive Transport By Aquaporins R-HSA-432047	0.899268627535356	0.835954965214848	0.559212880143112	0.100200063998444	AQP9
Reactome_2022	CAP_up	Peptide Hormone Biosynthesis R-HSA-209952	0.899268627535356	0.835954965214848	0.559212880143112	0.100200063998444	INHBB
Reactome_2022	CAP_up	Presynaptic Depolarization And Calcium Channel Opening R-HSA-112308	0.899268627535356	0.835954965214848	0.559212880143112	0.100200063998444	CACNA1E
Reactome_2022	CAP_up	Tandem Pore Domain Potassium Channels R-HSA-1296346	0.899268627535356	0.835954965214848	0.559212880143112	0.100200063998444	KCNK7
Reactome_2022	CAP_up	Telomere C-strand Synthesis Initiation R-HSA-174430	0.899268627535356	0.835954965214848	0.559212880143112	0.100200063998444	TINF2
Reactome_2022	CAP_up	Digestion R-HSA-8935690	0.915109531336096	0.851772594799707	0.585710877049459	0.0939689317989611	MGAM;CEL
Reactome_2022	CAP_up	PI-3K cascade:FGFR2 R-HSA-5654695	0.915109531336096	0.851772594799707	0.585710877049459	0.0939689317989611	GRB2;FGF13
Reactome_2022	CAP_up	Transport Of Mature mRNA Derived From An Intronless Transcript R-HSA-159231	0.916307939293608	0.857239498535075	0.647187452872869	0.0996914206700789	NUP214;SEC13;NUP50;NUP58
Reactome_2022	CAP_up	tRNA Aminoacylation R-HSA-379724	0.916307939293608	0.857239498535075	0.647187452872869	0.0996914206700789	GARS1;MARS1;CARS1;CARS2
Reactome_2022	CAP_up	ERBB2 Activates PTK6 Signaling R-HSA-8847993	0.916307939293608	0.858902012309223	0.512581991651759	0.0779639440682119	EGF
Reactome_2022	CAP_up	FGFR2c Ligand Binding And Activation R-HSA-190375	0.916307939293608	0.858902012309223	0.512581991651759	0.0779639440682119	FGF13
Reactome_2022	CAP_up	FGFR3 Ligand Binding And Activation R-HSA-190239	0.916307939293608	0.858902012309223	0.512581991651759	0.0779639440682119	FGF13
Reactome_2022	CAP_up	Mitochondrial Iron-Sulfur Cluster Biogenesis R-HSA-1362409	0.916307939293608	0.858902012309223	0.512581991651759	0.0779639440682119	SLC25A37
Reactome_2022	CAP_up	Nucleotide Biosynthesis R-HSA-8956320	0.916307939293608	0.858902012309223	0.512581991651759	0.0779639440682119	COASY
Reactome_2022	CAP_up	Phospholipase C-mediated Cascade; FGFR3 R-HSA-5654227	0.916307939293608	0.858902012309223	0.512581991651759	0.0779639440682119	FGF13
Reactome_2022	CAP_up	SHC1 Events In ERBB4 Signaling R-HSA-1250347	0.916307939293608	0.858902012309223	0.512581991651759	0.0779639440682119	GRB2
Reactome_2022	CAP_up	Synthesis, Secretion, And Inactivation Of Glucose-dependent Insulinotropic Polypeptide (GIP) R-HSA-400511	0.916307939293608	0.858902012309223	0.512581991651759	0.0779639440682119	SPCS3
Reactome_2022	CAP_up	TFAP2 (AP-2) Family Regulates Transcription Of Growth Factors And Their Receptors R-HSA-8866910	0.916307939293608	0.858902012309223	0.512581991651759	0.0779639440682119	TGFA
Reactome_2022	CAP_up	Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553	0.919744905172076	0.862672428956147	0.788484559460432	0.116475122388731	UPF2;PSMD12;PSMD13;EIF4A3;CASC3;PSMB8;PSMB9;PSMD9;PSMD6;PSMA4;PSMD4;PSMB3;PSMD2;PSME3;PSMC1;UBC;ZSWIM8;ETF1;ELOC
Reactome_2022	CAP_up	Diseases Associated With O-glycosylation Of Proteins R-HSA-3906995	0.922422048992492	0.865733820444624	0.693935853988595	0.100050133915099	NOTCH2;C1GALT1C1;MUC1;NOTCH1;ADAMTSL4;CFP;THBS1
Reactome_2022	CAP_up	Downstream Signaling Of Activated FGFR3 R-HSA-5654708	0.923352047328479	0.868138303763276	0.559055118110236	0.0790527645873697	GRB2;FGF13
Reactome_2022	CAP_up	FRS-mediated FGFR2 Signaling R-HSA-5654700	0.923352047328479	0.868138303763276	0.559055118110236	0.0790527645873697	GRB2;FGF13
Reactome_2022	CAP_up	Defensins R-HSA-1461973	0.923352047328479	0.869579558775458	0.630556167805451	0.0881173553694144	TLR1;DEFA4;CCR2;TLR2
Reactome_2022	CAP_up	Retinoid Metabolism And Transport R-HSA-975634	0.923352047328479	0.869579558775458	0.630556167805451	0.0881173553694144	SDC1;LRP10;LDLR;PLB1
Reactome_2022	CAP_up	Transport Of Mature mRNAs Derived From Intronless Transcripts R-HSA-159234	0.923352047328479	0.869579558775458	0.630556167805451	0.0881173553694144	NUP214;SEC13;NUP50;NUP58
Reactome_2022	CAP_up	Metabolism Of Non-Coding RNA R-HSA-194441	0.923352047328479	0.869912221200279	0.653963728397508	0.0911383258895298	NUP214;PRMT5;SEC13;NUP50;NUP58
Reactome_2022	CAP_up	Cell-cell Junction Organization R-HSA-421270	0.925048573662233	0.872062497843871	0.670537634408602	0.0917927035120715	CLDN9;CTNNA1;CTNNB1;ANG;F11R;NECTIN2
Reactome_2022	CAP_up	Acetylcholine Binding And Downstream Events R-HSA-181431	0.929672242700859	0.878640114819905	0.473125086005229	0.0612128719729466	CHRFAM7A
Reactome_2022	CAP_up	FGFR4 Ligand Binding And Activation R-HSA-190322	0.929672242700859	0.878640114819905	0.473125086005229	0.0612128719729466	FGF13
Reactome_2022	CAP_up	Methylation R-HSA-156581	0.929672242700859	0.878640114819905	0.473125086005229	0.0612128719729466	GSTO1
Reactome_2022	CAP_up	Regulation Of TP53 Activity Thru Association With Co-factors R-HSA-6804759	0.929672242700859	0.878640114819905	0.473125086005229	0.0612128719729466	TP53BP2
Reactome_2022	CAP_up	Fertilization R-HSA-1187000	0.933512966752327	0.882827000180453	0.534717251252684	0.066639683040924	CATSPER1;B4GALT1
Reactome_2022	CAP_up	Beta Defensins R-HSA-1461957	0.935274651441362	0.885051072306682	0.576396348012889	0.0703837158741241	TLR1;CCR2;TLR2
Reactome_2022	CAP_up	Negative Regulation Of TCF-dependent Signaling By WNT Ligand Antagonists R-HSA-3772470	0.944449752627501	0.895617876479346	0.439304881165346	0.0484296001147206	KREMEN1
Reactome_2022	CAP_up	Phospholipase C-mediated Cascade; FGFR4 R-HSA-5654228	0.944449752627501	0.895617876479346	0.439304881165346	0.0484296001147206	FGF13
Reactome_2022	CAP_up	GAG Synthesis Requires Tetrasaccharide Linker Sequence R-HSA-1971475	0.944449752627501	0.89598753381726	0.512407539966595	0.0562770945952683	VCAN;SDC1
Reactome_2022	CAP_up	Downstream Signaling Of Activated FGFR4 R-HSA-5654716	0.944449752627501	0.89598753381726	0.512407539966595	0.0562770945952683	GRB2;FGF13
