gene_symbol	D_meta	logFC_d	padj_d	logFC_v	padj_v
RAB5C	2.2233700745634986	0.377203268167499	4.25203338372728e-05	0.859901217	0.000557612
ATP6V0A1	6.191605556544989	0.377121441774644	0.0006258046488987	1.119111402	3.3541429209178e-12
LSM11	-3.2612176724476094	-0.377064486749283	0.236747661937972	-0.893947966	9.27347804149758e-08
MIB1	-0.17585798537748876	-0.377042326837052	0.148256891686365	-0.104998019	0.423742987
OSBPL9	2.553446510639242	0.376949762693353	0.0024350152938873	0.762436132	3.92628138567197e-06
ATP5IF1	-0.24977445510248686	-0.376928948921209	0.0287649130474825	0.238535373	0.455994429
GNG2	-0.054239740505327816	-0.376821610176676	0.0326151187180197	0.296516753	0.029968027
NLRP1	-0.6580253157413678	-0.376786340884465	0.0075253324549068	-0.408417096	0.05453773
LPXN	-1.1980352587997578	-0.376784365829197	0.0033365227171328	-0.455795648	0.000617273
PCYT2	-0.893894883119998	-0.376747437385747	0.0180097108886984	-0.47883573	0.00435459
TAF6L	-1.0327701008732695	-0.376689013777486	0.00708024432015	-0.525558781	0.0040811
TMEM154	2.139711927815909	0.376633096173443	0.0240413670125825	1.135145439	0.000585129
FOXO1	-1.825445649049181	-0.376576584111367	0.0117857500214769	-0.594785026	1.21034624321777e-05
LAMP3	0.38469769291833766	0.376479609597506	0.0152630415126706	0.323056191	0.543392061
C4orf33	0.7060070603253835	0.376447265245809	0.0201023930685602	0.338240328	0.00517399
IFFO2	-4.036789678327073	-0.376304066463503	0.162067583737732	-1.252929876	6.21626447127639e-07
MGRN1	2.13784880476151	0.37625271554566	0.006035578763637	0.737428169	2.15876384529125e-05
WARS1	0.6960688715783129	0.376167254976901	0.152029087981597	0.664188056	0.02329817
ABT1	-0.1974283837965884	-0.376102741275355	0.195127612803458	-0.152701125	0.145254623
ABHD17C	3.211616330664809	0.375990098748954	0.101544108551927	1.031046071	1.35640253750879e-06
GLTP	2.6846543093104644	0.375988515282234	0.0001780904960089	0.819478038	1.47282049363917e-05
ZBTB34	3.6526604916834784	0.375902935462117	0.0180863761879694	1.191918652	2.63348181198715e-06
TP53INP1	2.3059551620976437	0.375892444415118	0.0040907167264735	0.747448752	1.07354634549976e-05
PRR3	-1.2179557381778798	-0.375784300567326	0.0159307518791432	-0.368271636	1.65955955013133e-05
NOS3	-2.488472273800322	-0.375650281170386	0.385477654998938	-1.053473102	2.65035106192239e-05
CHEK2	-0.7059896961125957	-0.375643335069526	0.0109081894947359	-0.384284958	0.017531463
ZNF185	0.8758439068060544	0.375591936138532	0.0726221393361956	0.651466375	0.009285237
CCDC122	-2.3668106553315544	0.375436917148772	0.330301574746135	-1.108849523	3.69966262431057e-05
ANKRD6	0.2669944827194747	-0.375396689870851	0.118417803531373	0.445093653	0.010442089
TOLLIP	3.4118260042589794	0.375337104479493	0.0027027923777943	0.847774796	1.22396005239958e-07
SLC7A5	1.0811811239926927	0.375293907758148	0.173812296124847	0.889693789	0.007764175
SLX9	0.22838653308608192	0.375171039207734	0.0469918115192536	-0.127684802	0.473593544
HMCES	-0.14865529218177048	-0.375160601079248	0.402089889266511	-0.216014963	0.204570504
BRIX1	-0.8870993126337423	-0.37514510719704	0.0893437804361499	-0.587140558	0.004450832
XKR8	1.7902414767050052	-0.375028070500193	0.0355376572938477	0.978886996	6.12400638130198e-05
P2RX5-TAX1BP3	-0.554797678739039	-0.374956292400779	0.313941519722936	-0.606298496	0.030272788
P2RX5	-0.6262662394868498	-0.374956292400779	0.313941519722936	-0.584616344	0.015143304
SCARNA9	0.7706387650342459	0.374939554435207	0.0476337275103027	0.766255945	0.043199128
KANSL2	-0.8054439015408688	-0.374777893291451	0.0002376634963224	-0.165649343	0.029827496
TUBG2	-1.1385141882474952	-0.374723145217106	0.0687992244514326	-0.7628796	0.003856498
CDCA8	6.046364581418558	0.374685166301609	0.120359646478043	1.530860411	2.10716279570783e-08
TMEM200A	-0.8913666355766833	-0.374684330955846	0.388044846242112	-0.773900294	0.00786092
MRPL21	-0.4348621694696428	-0.374520125480531	0.0050910353566159	-0.067829942	0.69126077
AASS	-3.60600234310254	-0.374513291100944	0.469898564964	-1.245818484	2.03990772541201e-06
WIPI2	1.1136505584965102	0.374498333700501	0.0013463805896825	0.384860775	0.001014481
CACNG8	-5.7306651678569835	-0.37441570503641	0.376930358260435	-1.854747575	8.05434310294031e-07
TIMM21	-2.035492729372613	-0.374383590278687	0.0225858613190268	-0.746662721	2.36133822261452e-05
LEPR	0.1705957425426005	-0.374337991557533	0.251546763818302	0.40052972	0.038722492
ZNF493	0.14394395319599862	0.37433447411964	0.253627103794435	0.185485588	0.447028365
SNX4	-0.260807921765536	-0.374303707412024	0.0403765103644496	0.007108463	0.963334158
SRBD1	1.4683536480361707	0.37429180229765	0.0055091506126019	0.643544516	0.000562957
OST4	-0.3121476497957362	-0.374140615068482	0.0006648153184124	0.490869532	0.070807428
QTRT1	-1.4908008582959515	-0.374137375309048	0.187092316524087	-0.953323523	0.001439128
UBA2	-1.0330143921680253	-0.373941722948651	0.0903181605588095	-0.502604759	0.000463733
MIR645	0.218650678377099	-0.373869894976816	0.498241247871814	0.642011484	0.138887771
SKIL	2.502873098800974	0.373747756791015	0.275571798873008	0.982009103	1.30492801064894e-05
INTS6L	-0.9751842254066796	-0.37374101968328	0.0216451358671376	-0.40946652	0.000570437
ERV3-1	0.40695921724634787	-0.373719672219403	0.389861537559471	0.646331571	0.031927747
MRPS6	-1.6937152391848138	-0.373695544043283	0.003589507690285	-0.614973348	9.49411800363476e-05
ZKSCAN2	-0.8565002600851	-0.373695238179679	0.140534883621697	-0.460433825	0.000935979
TFG	0.45474091887187407	0.373375047743989	0.113378460273578	0.306690854	0.015331207
MRS2	-1.236548654690133	-0.373364368137851	0.133847844156414	-0.516392637	6.95505286852411e-05
ZC3HAV1	0.7492631452038601	0.373352111209273	0.0279375085165547	0.472969937	0.011434373
CXXC5	-2.757224218506322	-0.373320743183804	0.0500248988366151	-0.978423746	7.24887074552381e-06
MAMDC4	0.019197051614689722	0.373193663789077	0.391967133194857	-0.255091663	0.359289001
HNRNPUL2	0.6657456378767537	0.373143035480485	0.0002295599377719	-0.123770327	0.611759999
PLXDC1	-12.265227168205485	-0.373139447554261	0.172194949425077	-2.450470675	2.7592729802446694e-11
TSC22D4	3.7520338763153567	0.373085586198836	0.0005418075978205	0.9359041	1.92218385954391e-07
ELP3	-2.1748712758310385	-0.372940483166168	0.0060851624505544	-0.651554433	3.91105060886365e-06
FAM110A	-0.6600428912871115	-0.372916212683704	0.0009261285231489	-0.214677903	0.131837297
ALG2	0.10418723045295995	0.37290311909274	0.378031317091063	0.093869931	0.287389834
SMYD3	-1.57290853282145	-0.372899021391536	0.0429237301699091	-0.689250764	0.00014984
SFT2D2	-0.09656819297703362	0.372645608211002	0.0409903638926838	-0.34574611	0.008833627
MTERF4	-5.439802215071844	-0.372560405791326	0.384151496885864	-1.072552468	1.54294596281196e-13
ADARB1	-2.268416855776764	-0.372444087856895	0.262529313851451	-0.826936532	5.96039489930664e-06
WDR59	-1.739574062083586	-0.372418833288506	0.0008033078500317	-0.487222065	1.67893244277683e-05
TOR1AIP1	3.9936259675260275	0.372399688096234	0.0013936839299942	0.935224562	3.94101756455806e-08
PPAN	-5.029232317825312	-0.37235345053883	0.14732017087795	-1.31855023	4.03065864580298e-08
MANF	0.4765581706925436	0.372304988284654	0.134748453586739	0.485947809	0.050763663
COPB2	3.7566537500226773	0.372286874104066	0.0001385770729012	0.697775898	1.8544705902757e-09
MLLT3	-3.0342437467461156	-0.372247550942127	0.157413452230185	-0.971080034	1.14432208294053e-06
MST1L	-3.1461434703607134	-0.372100329572934	0.0204245904224283	-1.404182827	9.26182962309885e-05
MST1	-0.18489531251453142	-0.372100329572934	0.0204245904224283	0.32420077	0.158893658
ARHGEF10L	-6.193414422107615	0.372097494020901	0.254127079894016	-1.921618214	2.74534441927624e-07
RSRC1	-0.21653241027879794	-0.371977245011131	0.0698007493149157	-0.037707855	0.832248867
MYL12A	6.6960233541817535	0.371950638529306	0.0178101706850475	1.401106292	7.05747845269354e-10
HMGCR	3.5086244523240815	0.37190036846825	0.0002049331827688	0.808308569	1.03561499915124e-07
PTPRF	-0.08168229893549178	-0.371825361155052	0.305128845057344	0.153507683	0.653927748
FLNA	0.3271395894926606	0.371781872602456	0.0176426657292047	0.037701166	0.864526215
DPP9-AS1	-0.09709188261032356	-0.371738330581595	0.367473880817009	-0.201176094	0.688878911
SLC25A40	1.68354291627999	0.371729173927079	0.069776997596914	0.751522974	0.000123478
CASTOR1	-1.4067630128464776	-0.371700254590138	0.0004802917859729	-0.548678278	0.001319102
CIITA	-3.812588460961763	-0.37160968386169	0.082406293819828	-1.346148933	4.31325859378636e-06
RFX7	-3.982542430344535	-0.371441871633477	0.0160590743850222	-0.915254503	1.05069461103113e-08
ATAD1	-1.235933910889728	-0.371327181199092	0.0057261439049916	-0.34071545	1.5440011084805e-05
TMEM186	0.4464830034945544	0.371323624926121	0.0039844536437422	0.027912395	0.853079556
MTPAP	-2.61967000568045	-0.371271112982065	0.013824182626767	-0.729326656	5.78957820493348e-07
ZBTB41	-2.8736819770391153	-0.371267141330592	0.381434643299625	-0.754782322	3.89207614844354e-08
PEX11G	1.0895712753471216	0.371258747627726	0.159809216385681	0.85691041	0.006338975
MAPRE1	3.187371592037337	0.371188702826646	0.0044421420645809	0.826221975	2.19337025879221e-07
MOAP1	-0.5255486212137905	-0.371184556175018	0.0016052768151071	-0.100341375	0.727889454
ATP5F1E	0.2713598285125671	-0.371123307279486	0.000343907068134	0.960296702	0.012482149
CFP	3.808584637674893	0.371112413688011	0.0370155177610188	1.027092881	1.26092666926385e-07
FSTL4	0.691925177795391	0.371084121797404	0.236039509804463	0.92292646	0.056583591
SNORD94	-3.3650009332404096	-0.371059145314798	0.25759575719766	-1.113359325	1.41749101028943e-06
TIGD3	0.0700675414212939	0.371050634164948	0.418966445042637	-0.008604695	0.985245209
SGCA	-5.967442288058562	-0.370949710290378	0.47854654530193	-1.454169386	7.38676578888849e-09
IPPK	0.7874161117822803	0.370892047585492	0.245379650034876	0.369588446	0.000224528
ZMYM1	-3.4350707183613056	-0.370859149344174	0.0081803763138197	-0.701899718	1.96487027555799e-09
LSM8	-0.9817747369190271	-0.370793050724444	0.0919947454343581	-0.356362885	3.70019119934563e-05
RIPK1	1.101876937000852	0.370788582488824	0.0002636946500318	0.35994694	0.003666523
PPDPF	-0.3077980772327918	-0.370662792366426	0.0265777268287888	-0.148213606	0.611836534
SDHC	2.195651712665738	0.370654475943659	0.0092075375941473	0.807830954	3.14909206467431e-05
TYW1	-2.120078325356356	-0.370523098846492	0.0020413340325563	-0.582313928	2.69218941492137e-06
RAP1A	2.4703655856401823	0.370413868067188	0.0272900728017059	0.763985448	1.95534301258831e-06
NUBP2	-0.5261366535963894	-0.370327260316413	0.0744366261869862	-0.358434458	0.016978491
ACYP2	-0.8196904188248666	-0.370282595640156	0.0368430554309013	-0.345918835	0.000624327
SLMAP	2.407150680984885	0.370146170967674	5.62809970910045e-06	0.687154058	6.63206094481448e-05
ZNF671	-2.15145114624885	-0.370090037376913	0.0016417513386699	-0.58099399	2.33190516307127e-06
ATP9A	3.2477223320953916	0.370001488312325	0.261635635994616	1.578677236	0.000105194
FXYD7	-8.010699099913206	-0.36998687858687	0.284056256218782	-1.931104745	6.330288861102121e-09
ATP6V1D	6.130060319933449	0.369929458352505	3.45161578579413e-07	1.043414048	2.4750713974251903e-10
PDCD2	-1.078085243406651	-0.369893630049854	0.0012558778987224	-0.354003413	0.000871875
ARHGAP35	-1.0247767650654165	0.369697724316127	0.531851283557079	-0.53049052	8.81854354752971e-05
MIS12	-1.00065806580057	-0.369624689388041	0.0017988469520512	-0.399941957	0.003411194
GPD2	4.176594391908699	0.369601176706319	0.334840518771799	0.946599642	2.1967405211761303e-09
RCL1	-0.20137662664139985	-0.369540741431968	0.080958501633651	0.018321589	0.917139192
KLF9	-0.16589215191801257	-0.369519702757816	0.0707788586769188	0.233150668	0.398348157
CPT2	2.8319849429616504	0.369464571358505	1.42370309597195e-05	0.646341131	1.01684113831991e-06
YAF2	-0.4566681538529136	-0.369424384644535	0.0020604081531645	0.169691232	0.342542627
ID2	-0.3741767678823786	-0.369381625528955	0.0057852636831942	0.212460444	0.428466194
STX16-NPEPL1	0.38479738086688253	0.369353298568187	0.0099887663995979	0.107348957	0.517539476
NPEPL1	1.4875425819726507	0.369353298568187	0.0099887663995979	0.607974229	0.000209839
RAB11FIP1	1.941197114737034	0.369234028778523	0.0131922001131655	0.913065727	0.000322167
ACAT1	0.42378686148858463	0.369171505389103	0.0179256702685877	0.246505611	0.150409013
PLXNA4	-8.560451258061088	0.36916822393697	0.054399349481541	-1.759117841	4.5882190115893e-13
MARK3	3.0859938663959503	0.369141601829205	6.30951326881112e-05	0.841653149	3.22773803199796e-06
FANCD2	-0.661418465531606	-0.369106111116107	0.0288312829660575	-0.332482196	0.005384144
SIX5	-0.12234543058451136	0.368913248180274	0.54356829688644	-0.409584895	0.145925594
PYGM	1.2518343153251206	0.368864469333892	0.349372516740209	0.84448566	0.001716966
DCP1B	-2.433637227809422	-0.368542108423501	0.0599684913359624	-0.764817657	1.67837199670875e-06
COL9A2	0.42370353189948295	-0.368522459069508	0.402154419842072	0.778021768	0.052897196
BANF1	-0.43195455745320477	-0.368515268047915	0.0079447686462004	-0.223175733	0.394888926
FUS	0.158241442245625	0.368435950593132	0.0217946197244041	-0.361280628	0.151859683
IGF2BP2	0.26153417069237117	0.368416320951683	0.0828988178198814	0.32329272	0.411580678
HNRNPA2B1	0.4331655258321734	0.368340425770715	0.0103728938418502	0.238849339	0.270812277
TRMT10B	-1.6521755042452462	-0.36814816000911	0.008187280628812	-0.534181826	1.78815777809156e-05
KHK	-0.3835258109037508	0.368100401439568	0.436347392944564	-0.550742322	0.023254914
SREK1	-0.16892570933717288	0.36802164414123	0.409277836514842	-0.300560579	0.025168912
SUPV3L1	-1.686350678953771	-0.367798225133002	0.0225142745603888	-0.666488096	7.05959807795996e-05
THOC1	-4.201130434111373	-0.367754460725588	0.0307580229403569	-1.033532909	2.55075866863647e-08
LRSAM1	2.0397743349552204	0.367744684536826	0.0005231141282277	0.541443099	4.94441753412603e-06
BUB3	-2.186213561723751	-0.367739399498738	0.0014402465564586	-0.560847276	1.16687481122515e-06
LMBRD2	0.050517354754453514	0.367728374883653	0.132274597438254	-0.215954704	0.093734318
MAML2	-1.390273797310285	-0.367562666966378	0.131654999105187	-0.818921222	0.000999657
LINC00239	0.2003703635082127	0.367520274379213	0.173996668853319	0.285759693	0.375304016
IDE	0.15594504639555637	0.36743765596875	0.12923705833491	-0.06662992	0.603368506
SNRPB2	0.2549338468305654	0.367289837641199	0.0795651114726113	0.230341984	0.346193128
NFATC3	-1.5542644760647077	-0.367229471558121	0.0547968374310724	-0.546178105	1.43413514205357e-05
STIM2	-1.540487559263682	-0.367195542200359	0.0079598349117427	-0.525007061	3.97817516717441e-05
NDFIP2	-1.2675442546827929	-0.36718072686917	0.0391402564753147	-0.83516324	0.003831019
MAN2C1	-0.6544754571742399	-0.366964960679782	0.0284148194077858	-0.537622555	0.041769693
PDE6B	-5.609893220194792	-0.366777007794071	0.210994161952885	-1.254846031	1.70443869010709e-09
PRR4	-1.9985659398976146	-0.36672622895918	0.355057687094202	-1.004265964	0.000152779
UBE2O	-0.20863372866677785	-0.366699727699263	0.19566665257448	-0.265962904	0.255821317
DCP2	1.7417521958050464	0.366598963615111	0.0003946028509282	0.755502323	0.001098574
SLC15A3	2.662355263970465	0.366582058493274	0.0060854207594625	0.958571471	1.96110991387744e-05
PFAS	-2.4087978182289844	-0.366573520590085	0.0890972936453795	-0.830814454	4.6205247622975e-06
FLT3	1.7677334004244143	0.366479010365262	0.388436296936884	1.482112658	0.005201448
ELF4	3.597572931935249	0.366437085171999	5.68897043130161e-05	0.803501276	9.56584754082143e-08
SMIM11	-0.6230807998714172	-0.36636586809477	0.0190654060370184	-0.703440764	0.133094076
FCN1	1.347137466318079	0.366319663008602	0.0172838601013556	0.765576854	0.0021086
RRP1B	-2.59698139557889	-0.36614306449016	0.121845118422407	-0.852544009	1.99658047916179e-06
TXLNG	-1.5744158582090224	-0.366084692768462	0.0714286588242765	-0.625213589	4.312088192791e-05
GEMIN4	-1.6824564063498542	-0.366051376624045	0.060417362708888	-0.644952034	2.98167173998372e-05
RABGGTB	-0.8044846522354279	-0.366001354522377	0.0068759157256749	-0.419381187	0.011242628
PLCB2	0.8770051606456986	0.365967717538949	0.0154695950867322	0.521158311	0.00804978
ELOVL5	1.008752062138245	0.365831707738709	0.0358037769926056	0.532056606	0.001593649
REPIN1	-1.2624645364011369	-0.365825994867965	0.0004462794390495	-0.421316154	0.000824457
